,Z1_ActualPosition,Y1_OutputCurrent,X1_DCBusVoltage,X1_OutputCurrent,S1_ActualPosition
7586,27.7,323.0,0.0397,324.0,1830.0
14633,29.4,326.0,0.026,327.0,866.0
7392,28.7,323.0,0.305,324.0,1230.0
7791,119.0,326.0,0.0224,328.0,-2050.0
13353,27.5,325.0,0.0706,326.0,2050.0
3056,29.5,325.0,0.0891,326.0,417.0
18092,28.7,326.0,0.079,327.0,1940.0
24095,27.7,326.0,0.0775,327.0,1080.0
19382,55.7,328.0,0.0442,330.0,-927.0
10638,27.5,326.0,0.0449,327.0,-1830.0
86,29.5,324.0,0.0848,326.0,-73.4
10771,29.5,325.0,0.112,327.0,-1420.0
4080,29.5,325.0,0.0681,327.0,1450.0
3085,27.5,325.0,0.0433,327.0,1140.0
22064,27.5,326.0,0.0672,327.0,1560.0
3110,55.5,328.0,0.0611,329.0,1550.0
10873,27.5,325.0,0.0654,327.0,-1060.0
5428,27.7,323.0,0.0868,324.0,-1520.0
15251,28.7,326.0,0.0974,327.0,-1110.0
9372,55.7,326.0,0.0482,327.0,-978.0
4018,29.5,325.0,0.109,326.0,748.0
17906,28.7,325.0,0.0541,327.0,2090.0
2840,28.5,325.0,0.114,326.0,-590.0
17194,27.7,326.0,0.0685,327.0,-527.0
13979,29.5,325.0,0.0456,327.0,1700.0
24804,29.7,326.0,0.0721,327.0,1040.0
24875,28.7,326.0,0.112,327.0,-1930.0
22107,29.5,325.0,0.077,327.0,1130.0
10986,28.5,326.0,0.108,327.0,443.0
13958,28.5,326.0,0.101,327.0,-365.0
14032,27.5,326.0,0.0775,327.0,659.0
5655,29.7,323.0,0.0415,325.0,405.0
14840,27.7,326.0,0.0465,327.0,-1190.0
8569,55.7,326.0,0.0585,327.0,-978.0
12285,28.5,326.0,0.0873,327.0,-1610.0
16917,29.7,325.0,0.121,327.0,1010.0
8737,29.7,323.0,0.0904,324.0,1200.0
11725,29.5,326.0,0.0849,327.0,-1700.0
10229,41.9,326.0,0.0223,327.0,789.0
646,28.5,324.0,0.0509,326.0,-1370.0
21925,27.5,326.0,0.089,327.0,181.0
8245,29.7,322.0,0.0835,324.0,-1690.0
13317,29.5,326.0,0.0862,327.0,-938.0
7166,29.7,323.0,0.0425,324.0,598.0
18267,55.7,328.0,0.0607,330.0,2150.0
6826,119.0,327.0,0.0177,328.0,-1220.0
13822,55.5,328.0,0.0396,330.0,-2060.0
4015,29.5,325.0,0.0609,326.0,732.0
6441,27.7,324.0,0.096,325.0,-1320.0
19231,27.7,325.0,0.0451,327.0,-2080.0
5380,28.7,324.0,0.067,325.0,1490.0
13283,29.5,325.0,0.106,327.0,1120.0
2177,29.5,323.0,0.0854,325.0,312.0
8990,28.7,323.0,0.0746,325.0,1430.0
13358,27.5,325.0,0.0727,327.0,147.0
10058,28.5,325.0,0.0885,327.0,-1800.0
13937,36.4,326.0,0.0202,327.0,-670.0
24712,55.7,328.0,0.0523,330.0,-1720.0
11019,29.5,325.0,0.0452,327.0,821.0
2420,44.8,325.0,0.0173,326.0,831.0
4797,29.5,323.0,0.124,323.0,-1350.0
16256,37.8,326.0,0.0213,327.0,716.0
16929,34.9,326.0,0.0282,328.0,-1420.0
4495,119.0,328.0,0.0158,329.0,-486.0
14714,28.7,325.0,0.0528,327.0,-1530.0
7405,55.7,326.0,0.0498,327.0,-2050.0
23464,27.7,326.0,0.0968,327.0,1260.0
11491,28.5,325.0,0.0329,327.0,-379.0
18631,27.7,326.0,0.087,327.0,-1230.0
851,27.5,325.0,0.0447,326.0,-280.0
17122,30.4,326.0,0.0243,327.0,-1340.0
22603,29.5,326.0,0.0798,327.0,-203.0
281,29.5,324.0,0.0807,326.0,969.0
8989,28.7,323.0,0.0805,325.0,1420.0
18088,28.7,326.0,0.0909,327.0,1920.0
12337,28.5,326.0,0.0542,327.0,-44.3
24814,27.7,326.0,0.0616,327.0,-317.0
24377,29.7,325.0,0.0821,327.0,641.0
25054,119.0,329.0,0.0252,330.0,455.0
11680,27.5,326.0,0.0698,327.0,-1200.0
2095,29.5,325.0,0.0614,326.0,537.0
16175,29.7,326.0,0.0567,327.0,608.0
982,27.5,324.0,0.0442,326.0,419.0
14750,27.7,326.0,0.0625,327.0,-41.0
10665,27.5,325.0,0.0686,327.0,-609.0
7341,28.7,323.0,0.319,324.0,1130.0
10243,29.5,325.0,0.062,326.0,629.0
2871,29.5,325.0,0.107,326.0,1960.0
6656,119.0,326.0,0.0222,328.0,306.0
14918,29.7,325.0,0.0794,327.0,-1750.0
7409,55.7,326.0,0.0538,327.0,-2050.0
10393,29.5,325.0,0.0666,327.0,671.0
8907,55.7,326.0,0.0538,327.0,-978.0
13815,55.5,328.0,0.0442,330.0,-2060.0
17470,55.7,328.0,0.0499,329.0,2150.0
4000,119.0,328.0,0.0184,329.0,339.0
6080,29.7,324.0,0.0986,324.0,283.0
14574,29.7,325.0,0.0976,326.0,-163.0
19462,27.7,325.0,0.0952,327.0,-1660.0
14528,28.7,326.0,0.0808,327.0,2090.0
8579,29.7,323.0,0.0928,324.0,418.0
9990,27.5,326.0,0.0902,327.0,-860.0
11048,29.5,325.0,0.0549,327.0,479.0
24282,55.7,329.0,0.0655,330.0,-1750.0
17332,55.7,329.0,0.0621,330.0,2150.0
4723,29.5,324.0,0.056,326.0,-110.0
5618,119.0,326.0,0.021,328.0,-978.0
20464,29.7,326.0,0.194,327.0,-655.0
2139,119.0,332.0,2.79e-19,328.0,-1160.0
23255,28.7,325.0,0.0604,327.0,546.0
6317,28.7,324.0,0.0866,325.0,1130.0
24973,27.7,326.0,0.0881,327.0,750.0
4594,29.5,325.0,0.0653,326.0,104.0
438,28.5,325.0,0.054,326.0,1810.0
17973,55.7,329.0,0.049,330.0,2150.0
9400,55.7,326.0,0.0526,327.0,-978.0
13315,28.5,325.0,0.0587,327.0,-2110.0
2949,27.5,325.0,0.0922,327.0,1010.0
24093,27.7,326.0,0.104,327.0,1070.0
19564,28.7,325.0,0.0588,327.0,51.9
1491,119.0,326.0,2.78e-19,324.0,905.0
548,28.5,324.0,0.0528,326.0,-1900.0
22504,29.5,326.0,0.0461,327.0,-519.0
14814,28.7,325.0,0.0604,326.0,-788.0
18604,27.7,326.0,0.0458,327.0,1440.0
17421,29.7,325.0,0.0543,327.0,-1480.0
17120,31.0,326.0,0.0227,327.0,-1350.0
25079,29.7,325.0,0.0516,327.0,-933.0
8904,28.7,323.0,0.114,324.0,2000.0
22611,28.5,326.0,0.108,327.0,1940.0
4717,29.5,325.0,0.0635,326.0,-142.0
16363,29.7,325.0,0.0609,327.0,-190.0
18224,27.7,326.0,0.0647,327.0,1300.0
21190,27.5,326.0,0.0994,327.0,-1570.0
16876,27.7,326.0,0.0791,327.0,-842.0
19981,34.8,326.0,0.0224,327.0,-337.0
12472,35.3,326.0,0.0206,327.0,-1340.0
17450,28.7,326.0,0.0662,327.0,1750.0
1003,27.5,324.0,0.0632,326.0,531.0
17329,27.7,326.0,0.0788,327.0,1920.0
15480,27.7,326.0,0.0538,327.0,1510.0
21434,28.5,326.0,0.0898,327.0,-508.0
2567,119.0,328.0,0.0302,329.0,220.0
11632,28.5,325.0,0.067,326.0,-715.0
13953,29.5,325.0,0.0627,327.0,730.0
16164,27.7,326.0,0.0682,327.0,-1100.0
3551,27.5,325.0,0.0937,327.0,8.07
19413,28.7,326.0,0.0874,327.0,591.0
14542,29.7,326.0,0.0756,327.0,-1760.0
22663,29.5,326.0,0.0524,327.0,1630.0
10691,29.5,325.0,0.0965,327.0,-1640.0
2264,29.5,325.0,0.282,325.0,222.0
9469,27.7,323.0,0.0852,324.0,-1540.0
15966,27.7,325.0,0.103,327.0,-1310.0
24501,27.7,326.0,0.0577,327.0,-371.0
15569,119.0,328.0,0.0205,330.0,-2060.0
13966,28.5,326.0,0.0709,327.0,-322.0
10056,28.5,325.0,0.0768,327.0,-1810.0
21753,29.5,326.0,0.104,327.0,1340.0
13860,28.5,326.0,0.0993,327.0,416.0
8276,119.0,326.0,0.0247,328.0,-2050.0
23488,28.7,326.0,0.1,327.0,1640.0
18623,28.7,326.0,0.115,327.0,-1870.0
1449,119.0,326.0,2.78e-19,325.0,905.0
13388,29.5,326.0,0.0975,327.0,1030.0
10005,55.5,328.0,0.0425,330.0,136.0
1248,119.0,332.0,2.79e-19,328.0,-1160.0
18508,28.7,326.0,0.101,327.0,-1660.0
2118,119.0,332.0,2.79e-19,328.0,-1160.0
3338,29.5,322.0,0.0874,323.0,348.0
17164,28.7,326.0,0.109,327.0,155.0
4075,29.5,325.0,0.103,326.0,1420.0
3046,28.5,325.0,0.208,326.0,-899.0
15922,29.7,326.0,0.0943,327.0,398.0
15299,29.7,325.0,0.0973,326.0,-360.0
5688,29.7,324.0,0.0998,325.0,256.0
1498,119.0,333.0,2.79e-19,328.0,-1160.0
21780,28.5,325.0,0.0721,327.0,420.0
14917,29.7,325.0,0.121,327.0,344.0
2523,119.0,332.0,2.79e-19,328.0,-1160.0
159,29.5,324.0,0.0735,325.0,318.0
24902,119.0,328.0,0.0209,330.0,455.0
5659,29.7,324.0,0.0427,325.0,427.0
1292,119.0,327.0,2.78e-19,325.0,905.0
23419,119.0,329.0,0.0246,330.0,455.0
141,29.5,324.0,0.0515,326.0,222.0
13393,29.5,326.0,0.0746,327.0,1060.0
18683,27.7,326.0,0.0495,327.0,1090.0
21942,55.5,328.0,0.0613,330.0,394.0
19976,28.7,325.0,0.0607,327.0,393.0
10752,29.5,325.0,0.0469,327.0,1400.0
11055,29.5,325.0,0.0926,326.0,516.0
10924,29.5,326.0,0.0392,327.0,244.0
15457,27.7,326.0,0.0474,327.0,-708.0
13764,27.5,326.0,0.0429,327.0,-515.0
10328,28.5,326.0,0.0878,327.0,560.0
21322,27.5,326.0,0.0808,327.0,63.2
14597,27.7,326.0,0.0844,327.0,-1950.0
3576,119.0,328.0,0.025,329.0,339.0
10621,27.5,325.0,0.0753,327.0,-1160.0
22619,28.5,326.0,0.101,327.0,1980.0
1638,119.0,327.0,2.78e-19,324.0,905.0
20460,119.0,329.0,0.0227,330.0,-273.0
9548,119.0,326.0,0.0273,327.0,383.0
19896,29.7,326.0,0.0841,327.0,-1960.0
15004,28.7,326.0,0.0794,327.0,-1650.0
21302,55.5,329.0,0.074,330.0,394.0
17979,55.7,329.0,0.0479,330.0,2150.0
24047,29.7,326.0,0.036,327.0,1750.0
3973,27.5,325.0,0.0934,326.0,-109.0
22566,27.5,326.0,0.0938,327.0,-428.0
5424,28.7,324.0,0.0877,325.0,1890.0
1539,27.5,325.0,0.138,325.0,1690.0
20537,119.0,329.0,2.78e-19,330.0,-273.0
4551,119.0,328.0,0.021,329.0,339.0
13908,27.5,326.0,0.0643,327.0,1940.0
24251,29.7,326.0,0.0872,327.0,2080.0
16376,27.7,326.0,0.0632,327.0,1350.0
10170,29.5,325.0,0.0583,327.0,180.0
5951,28.7,323.0,0.108,324.0,2150.0
13152,29.5,326.0,0.0491,327.0,810.0
1501,119.0,332.0,2.79e-19,328.0,-1160.0
6851,77.2,326.0,0.0332,327.0,306.0
15075,28.7,325.0,0.054,327.0,-1270.0
4842,119.0,326.0,0.0201,327.0,-1510.0
10205,119.0,329.0,0.0339,330.0,-1960.0
10006,55.5,328.0,0.0406,330.0,136.0
2853,35.4,325.0,0.0279,327.0,2140.0
22499,28.5,326.0,0.0634,327.0,-1180.0
16951,28.7,326.0,0.0501,327.0,1580.0
24890,27.7,326.0,0.063,327.0,1650.0
1632,119.0,326.0,2.78e-19,325.0,905.0
22726,27.5,326.0,0.0627,327.0,1770.0
13166,27.5,325.0,0.0814,326.0,1720.0
21216,29.5,326.0,0.0608,327.0,1610.0
24767,29.7,325.0,0.0655,327.0,1980.0
8734,27.7,323.0,0.0941,324.0,-1430.0
8905,28.7,323.0,0.101,324.0,2000.0
14080,29.5,326.0,0.0628,327.0,1740.0
11027,27.5,326.0,0.077,327.0,-2020.0
10707,27.5,326.0,0.1,327.0,-1510.0
10185,28.5,325.0,0.0902,327.0,-1060.0
2003,119.0,328.0,0.0189,329.0,220.0
19760,29.7,326.0,0.111,327.0,-2000.0
23935,27.7,326.0,0.071,327.0,-1850.0
6327,27.7,324.0,0.101,325.0,-512.0
10012,55.5,328.0,0.0396,330.0,136.0
21101,37.8,326.0,0.0207,327.0,1060.0
24108,29.7,326.0,0.0815,327.0,-1730.0
13766,27.5,325.0,0.0478,327.0,-504.0
17108,28.7,325.0,0.0515,327.0,609.0
932,27.5,324.0,0.0849,326.0,153.0
9148,29.7,323.0,0.0425,324.0,1120.0
20614,29.7,324.0,0.0697,326.0,-902.0
3474,28.5,325.0,0.108,326.0,-835.0
3041,28.5,325.0,0.0892,326.0,-926.0
24772,29.7,326.0,0.0775,327.0,2010.0
5908,27.7,324.0,0.0637,325.0,-106.0
9974,29.5,325.0,0.0923,327.0,-1470.0
940,27.5,324.0,0.0445,325.0,195.0
10149,28.5,326.0,0.0976,327.0,1960.0
533,28.5,325.0,0.0899,326.0,-1980.0
1639,119.0,333.0,2.79e-19,328.0,-1160.0
24706,55.7,329.0,0.0562,330.0,-1720.0
20478,33.0,324.0,0.0335,325.0,-361.0
382,28.5,324.0,0.0869,326.0,1510.0
7448,119.0,326.0,0.0208,328.0,306.0
878,27.5,324.0,0.106,326.0,-136.0
535,28.5,325.0,0.103,326.0,-1970.0
12365,28.5,326.0,0.102,327.0,1460.0
9031,119.0,326.0,0.0247,327.0,383.0
11143,119.0,329.0,0.0204,330.0,-1960.0
20495,119.0,329.0,2.78e-19,330.0,-273.0
24761,28.7,326.0,0.0903,327.0,680.0
5363,119.0,327.0,0.0178,328.0,-978.0
11692,28.5,325.0,0.0826,327.0,-661.0
14775,29.7,326.0,0.0577,327.0,-1110.0
170,29.5,324.0,0.0921,326.0,377.0
23486,28.7,326.0,0.0798,327.0,1630.0
3499,27.5,325.0,0.112,326.0,483.0
8320,119.0,326.0,0.0214,327.0,-2050.0
16973,27.7,325.0,0.0595,327.0,-42.0
11615,27.5,326.0,0.0633,327.0,-1390.0
17873,28.7,326.0,0.0462,327.0,-2060.0
7622,41.6,322.0,0.049,323.0,-2110.0
15445,27.7,325.0,0.0995,327.0,-1260.0
5441,33.4,324.0,0.0237,325.0,843.0
16853,119.0,328.0,0.0165,330.0,42.0
5847,28.7,324.0,0.0884,325.0,1910.0
21209,29.5,326.0,0.0865,327.0,1570.0
14959,28.7,325.0,0.063,327.0,-526.0
6846,119.0,326.0,0.0266,327.0,306.0
17314,29.7,326.0,0.0626,327.0,1910.0
1238,28.5,324.0,0.105,326.0,916.0
10975,29.5,325.0,0.074,327.0,-1850.0
3505,119.0,328.0,0.0232,329.0,339.0
17972,29.7,325.0,0.108,327.0,-1930.0
3840,119.0,328.0,0.0178,329.0,339.0
19218,119.0,329.0,0.0234,330.0,2150.0
3884,29.5,325.0,0.0644,326.0,1000.0
4577,119.0,327.0,0.021,329.0,-486.0
24816,27.7,326.0,0.08,327.0,-307.0
3460,55.5,328.0,0.0482,329.0,1550.0
18597,27.7,326.0,0.0483,327.0,1400.0
7198,27.7,323.0,0.0411,324.0,1910.0
17106,28.7,325.0,0.056,327.0,598.0
10376,27.5,326.0,0.0486,327.0,1460.0
22438,27.5,326.0,0.0701,327.0,-897.0
74,29.5,325.0,0.0726,326.0,-137.0
25022,27.7,326.0,0.0558,327.0,408.0
490,28.5,324.0,0.0638,326.0,2090.0
23130,27.7,326.0,0.0475,327.0,1890.0
14697,27.7,325.0,0.0672,327.0,1890.0
301,29.5,324.0,0.0576,326.0,1080.0
6243,36.6,323.0,0.0688,324.0,731.0
19428,55.7,328.0,0.0436,330.0,-927.0
24778,28.7,326.0,0.0896,327.0,1360.0
554,28.5,325.0,0.0926,326.0,-1860.0
18006,29.7,326.0,0.0975,327.0,1630.0
18063,29.7,325.0,0.0849,327.0,-1070.0
9027,28.7,323.0,0.114,324.0,-2080.0
13459,27.5,325.0,0.06,326.0,1680.0
7175,55.7,326.0,0.0518,328.0,-2050.0
15495,27.7,325.0,0.0555,327.0,2080.0
23492,28.7,326.0,0.0577,327.0,1660.0
6240,29.7,324.0,0.0738,325.0,715.0
24499,27.7,326.0,0.109,327.0,-381.0
6206,29.7,323.0,0.0681,324.0,-336.0
13422,27.5,326.0,0.0905,327.0,328.0
5920,27.7,324.0,0.101,325.0,10.9
21218,28.5,326.0,0.0816,327.0,-1280.0
25000,119.0,329.0,0.0211,330.0,455.0
8663,29.7,323.0,0.0489,325.0,541.0
3848,27.5,325.0,0.0995,326.0,574.0
6260,29.8,324.0,0.0778,324.0,875.0
4356,119.0,328.0,0.0191,329.0,339.0
6787,44.0,323.0,0.0515,324.0,-652.0
3953,55.5,328.0,0.0653,329.0,1550.0
555,28.5,324.0,0.115,326.0,-1860.0
10928,27.5,325.0,0.0641,327.0,-561.0
866,27.5,325.0,0.105,326.0,-200.0
24722,28.7,326.0,0.109,327.0,-2150.0
24064,29.7,325.0,0.0637,327.0,-1640.0
8584,119.0,326.0,0.0216,327.0,383.0
18638,28.7,326.0,0.0954,327.0,-459.0
13902,27.5,325.0,0.0546,327.0,1910.0
871,27.5,325.0,0.094,326.0,-173.0
18406,28.7,326.0,0.0797,327.0,-128.0
4526,119.0,328.0,0.0221,329.0,-486.0
16932,29.7,325.0,0.0623,327.0,-1650.0
24970,27.7,326.0,0.0893,327.0,734.0
13282,29.5,326.0,0.103,327.0,1120.0
310,29.5,325.0,0.101,326.0,1120.0
8362,55.7,326.0,0.0403,327.0,383.0
23555,28.7,326.0,0.0808,327.0,1510.0
10271,29.2,326.0,0.0299,327.0,960.0
10825,27.5,326.0,0.0778,327.0,-1630.0
14867,27.7,325.0,0.0689,327.0,-665.0
22452,29.5,326.0,0.0808,327.0,1350.0
14972,27.7,325.0,0.0464,327.0,1640.0
7157,119.0,326.0,0.0201,328.0,306.0
24305,28.7,326.0,0.0886,327.0,66.3
5602,28.7,323.0,0.0812,324.0,-1940.0
23139,29.7,325.0,0.0479,327.0,-997.0
5622,28.7,322.0,0.0707,324.0,-1720.0
17116,27.7,326.0,0.104,327.0,1150.0
10039,28.5,326.0,0.0803,327.0,-1690.0
23343,29.7,326.0,0.0459,327.0,1590.0
19934,55.7,328.0,0.0385,329.0,-927.0
4671,29.5,324.0,0.0716,326.0,-174.0
11080,27.5,326.0,0.0629,327.0,1260.0
17134,55.7,329.0,0.052,330.0,2150.0
8678,28.7,323.0,0.0477,324.0,1700.0
17697,28.7,326.0,0.0469,327.0,0.37
3915,55.5,328.0,0.0438,329.0,1550.0
21939,55.5,329.0,0.065,330.0,394.0
6793,52.3,324.0,0.0223,325.0,-620.0
1481,119.0,331.0,2.79e-19,327.0,-1160.0
9392,28.7,323.0,0.0357,324.0,2080.0
16191,28.7,325.0,0.0262,327.0,-473.0
21938,55.5,329.0,0.0659,330.0,394.0
5985,29.7,323.0,0.0672,325.0,-710.0
13243,28.5,325.0,0.0394,327.0,635.0
11536,28.5,325.0,0.0936,327.0,-2080.0
11492,28.5,325.0,0.0612,327.0,-373.0
9244,55.7,326.0,0.0548,327.0,-978.0
17728,29.7,326.0,0.0569,327.0,-1560.0
17193,27.7,326.0,0.0697,327.0,-533.0
8065,55.7,326.0,0.0536,327.0,383.0
7828,29.7,323.0,0.109,324.0,-2020.0
24753,29.7,326.0,0.0637,327.0,-2010.0
17173,29.7,326.0,0.0895,327.0,2120.0
11674,27.5,326.0,0.0901,327.0,1070.0
2465,119.0,332.0,2.79e-19,328.0,-1160.0
23995,28.7,326.0,0.0172,327.0,-1610.0
18556,29.7,325.0,0.0783,327.0,-2080.0
24429,27.7,326.0,0.0914,327.0,-867.0
2619,119.0,332.0,2.79e-19,328.0,-1160.0
6872,28.7,323.0,0.0543,325.0,-540.0
6648,42.2,326.0,0.0313,327.0,304.0
2270,29.5,323.0,0.0652,326.0,248.0
9842,35.7,326.0,0.0283,327.0,1540.0
20423,29.7,324.0,0.173,326.0,-441.0
142,29.5,324.0,0.0514,326.0,227.0
13762,27.5,325.0,0.0479,327.0,-525.0
5876,28.7,323.0,0.0514,325.0,2010.0
2249,119.0,327.0,2.78e-19,325.0,905.0
10105,28.5,325.0,0.0514,327.0,-1980.0
9961,119.0,329.0,0.016,330.0,-1960.0
3346,119.0,328.0,0.0189,329.0,339.0
13761,29.5,326.0,0.1,327.0,-1110.0
22518,55.7,328.0,0.0209,330.0,-1720.0
18743,28.7,326.0,0.06,327.0,1460.0
18470,28.7,326.0,0.0613,327.0,1290.0
1026,27.5,325.0,0.103,325.0,654.0
22184,28.5,326.0,0.0666,327.0,-700.0
8011,119.0,327.0,0.0195,328.0,-2050.0
11649,28.5,325.0,0.0888,326.0,-517.0
1426,119.0,327.0,2.78e-19,325.0,905.0
10010,55.5,328.0,0.0388,330.0,136.0
18712,55.7,329.0,0.0456,330.0,2140.0
21457,29.5,326.0,0.0393,327.0,-1040.0
14081,29.5,325.0,0.0648,327.0,1750.0
24944,28.7,325.0,0.0577,327.0,-1730.0
3185,27.5,325.0,0.0428,326.0,424.0
24099,27.7,326.0,0.105,327.0,1100.0
6000,119.0,326.0,0.02,328.0,-978.0
10702,27.5,326.0,0.0531,327.0,-1540.0
19333,27.7,325.0,0.0751,326.0,-1490.0
4721,29.5,325.0,0.0658,326.0,-120.0
11627,28.5,325.0,0.0699,326.0,-741.0
11563,47.7,327.0,0.109,329.0,-1960.0
23339,29.7,326.0,0.0656,327.0,1560.0
14857,55.7,329.0,0.0475,330.0,42.0
12421,29.5,326.0,0.0518,327.0,1340.0
14789,27.7,326.0,0.0931,327.0,-906.0
17230,55.7,329.0,0.0484,330.0,2150.0
5597,119.0,327.0,0.0198,328.0,-978.0
886,27.5,325.0,0.097,326.0,-93.2
5683,29.7,324.0,0.0854,325.0,229.0
4613,119.0,328.0,0.0326,329.0,-486.0
17189,27.7,326.0,0.0433,327.0,-554.0
14587,27.7,325.0,0.0229,327.0,-511.0
22154,27.5,326.0,0.0868,327.0,-684.0
17903,28.7,326.0,0.0591,327.0,2070.0
21895,27.5,326.0,0.108,327.0,1350.0
24461,119.0,329.0,0.0383,330.0,455.0
12131,28.5,326.0,0.0709,327.0,-1600.0
21317,27.5,326.0,0.106,327.0,36.5
7256,27.7,322.0,0.033,324.0,1980.0
21907,27.5,325.0,0.0867,327.0,1800.0
7616,27.7,322.0,0.0971,324.0,-2140.0
16001,40.3,324.0,0.0653,326.0,1320.0
4475,119.0,327.0,0.0239,329.0,-486.0
13840,27.5,325.0,0.0934,327.0,718.0
6229,27.7,324.0,0.0544,325.0,-282.0
23117,27.7,326.0,0.0876,327.0,-819.0
19558,27.7,326.0,0.0863,327.0,1850.0
10653,27.5,326.0,0.071,327.0,-188.0
137,29.5,324.0,0.0796,326.0,201.0
23639,28.7,326.0,0.0903,327.0,-1410.0
8732,27.7,323.0,0.103,324.0,-1440.0
1464,119.0,326.0,2.78e-19,325.0,905.0
10998,29.5,325.0,0.0933,327.0,-433.0
13175,29.5,325.0,0.0915,327.0,1820.0
3399,29.5,325.0,0.0865,326.0,519.0
10189,28.5,325.0,0.0619,326.0,-1040.0
16107,29.7,326.0,0.0837,327.0,-1920.0
3157,28.5,325.0,0.25,326.0,-1250.0
10542,27.7,326.0,0.0332,327.0,987.0
21367,28.5,326.0,0.0899,327.0,-1390.0
4841,119.0,326.0,0.0211,327.0,-1510.0
556,28.5,325.0,0.0821,326.0,-1850.0
2216,119.0,326.0,2.78e-19,325.0,905.0
17499,27.7,326.0,0.0896,327.0,625.0
24246,29.7,326.0,0.104,327.0,2060.0
8165,27.7,323.0,0.099,324.0,-6.26
14045,28.5,326.0,0.0535,327.0,-1510.0
12116,27.5,325.0,0.0824,327.0,889.0
6687,35.7,323.0,0.0451,324.0,-6.43
22035,27.5,326.0,0.061,328.0,1460.0
3554,27.5,325.0,0.29,326.0,23.9
5425,28.7,324.0,0.103,325.0,1900.0
1416,119.0,332.0,2.79e-19,328.0,-1160.0
2602,119.0,326.0,2.78e-19,325.0,905.0
1577,119.0,332.0,2.79e-19,328.0,-1160.0
14540,29.7,325.0,0.0792,327.0,-1770.0
24084,28.7,326.0,0.0864,327.0,2080.0
22650,55.5,329.0,0.0663,330.0,386.0
332,29.5,324.0,0.0976,326.0,1240.0
9049,55.7,326.0,0.0531,327.0,-978.0
25016,55.7,328.0,0.0608,330.0,-1720.0
8367,119.0,326.0,0.0214,328.0,-2050.0
8335,27.7,323.0,0.0687,324.0,-177.0
22203,29.5,326.0,0.0686,327.0,1060.0
17170,29.7,325.0,0.0887,327.0,2110.0
15266,28.7,325.0,0.0481,327.0,49.8
19387,28.7,325.0,0.107,327.0,-140.0
8592,119.0,326.0,0.0254,327.0,383.0
341,29.5,324.0,0.0772,326.0,1290.0
15407,28.7,326.0,0.0711,327.0,-174.0
8891,55.7,326.0,0.0531,327.0,-978.0
13458,27.5,325.0,0.0503,327.0,1670.0
17015,30.4,325.0,0.0231,327.0,43.9
5455,27.7,324.0,0.105,325.0,-993.0
19850,27.7,325.0,0.0794,326.0,-1390.0
21773,28.5,326.0,0.0595,327.0,2040.0
21139,29.5,326.0,0.0788,327.0,1470.0
12455,29.5,325.0,0.0873,327.0,-1530.0
3340,29.5,325.0,0.0891,326.0,358.0
21452,29.5,326.0,0.064,327.0,-1070.0
25008,119.0,329.0,0.0194,330.0,455.0
23386,28.7,325.0,0.0601,327.0,1090.0
3136,29.5,325.0,0.0641,327.0,935.0
2079,119.0,332.0,2.79e-19,328.0,-1160.0
8998,55.7,326.0,0.0594,327.0,-978.0
19804,55.7,328.0,0.0386,330.0,-927.0
7402,55.7,327.0,0.0475,328.0,-2050.0
7186,27.7,323.0,0.094,324.0,1790.0
6696,118.0,325.0,0.182,327.0,-1220.0
13379,28.5,325.0,0.0532,327.0,-1920.0
5365,119.0,326.0,0.0225,327.0,-978.0
24487,29.7,326.0,0.0921,327.0,-1710.0
13427,27.5,326.0,0.076,327.0,355.0
24614,29.7,325.0,0.0732,327.0,620.0
21935,27.5,326.0,0.0464,327.0,-305.0
3174,55.5,328.0,0.0532,330.0,1550.0
4433,29.5,325.0,0.0871,326.0,2.48
6647,37.2,326.0,0.0303,327.0,303.0
12615,27.5,326.0,0.0924,327.0,-237.0
21451,29.5,326.0,0.0669,328.0,-1070.0
6233,27.7,324.0,0.0995,325.0,-261.0
5599,28.7,323.0,0.0366,324.0,-1950.0
10943,27.5,326.0,0.0797,327.0,2100.0
24841,29.7,325.0,0.107,327.0,-633.0
22602,29.5,326.0,0.0643,327.0,-209.0
3064,29.5,325.0,0.105,326.0,1270.0
5436,27.7,323.0,0.0758,324.0,-1480.0
22211,27.5,326.0,0.0788,327.0,271.0
5917,27.7,324.0,0.11,325.0,-5.1
17316,29.7,326.0,0.0978,327.0,1920.0
9204,29.7,323.0,0.1,324.0,978.0
4126,29.5,325.0,0.0996,326.0,1140.0
2604,119.0,332.0,2.79e-19,328.0,-1160.0
106,29.5,324.0,0.108,325.0,35.4
24929,27.7,326.0,0.074,327.0,243.0
13537,28.5,325.0,0.0843,326.0,1890.0
24915,27.7,326.0,0.0655,327.0,1520.0
23514,29.7,326.0,0.0742,327.0,1800.0
14985,28.7,326.0,0.0631,327.0,151.0
10313,27.5,326.0,0.0934,327.0,1770.0
3678,28.5,325.0,0.0876,326.0,-1970.0
4799,29.5,322.0,0.0875,323.0,-1340.0
18292,27.7,326.0,0.072,327.0,-394.0
8057,28.7,323.0,0.0998,323.0,-1060.0
21541,29.5,326.0,0.0954,327.0,-1450.0
16128,28.7,325.0,0.0717,327.0,2010.0
6640,28.7,323.0,0.0261,325.0,-354.0
8358,55.7,325.0,0.0526,327.0,383.0
5869,29.7,324.0,0.106,325.0,-843.0
24728,27.7,326.0,0.0902,327.0,1120.0
